Year,area,season,lat,lon,hbf,BUM,sets,fleet
2003,N,1,34.5,-70.5,24,5,6,2
2003,N,2,27.5,-63,24,28,26,2
2003,N,2,37.5,-12.5,24,4,99,2
2003,S,2,-41.5,11.5,24,0,20,2
2003,N,2,1.5,-36.5,24,7,14,2
2003,S,3,-16.5,6,24,0,2,2
2003,S,3,-27.5,12,24,1,20,2
2003,S,3,-28.5,8,24,3,20,2
2003,S,3,-6.5,-11.5,24,2,11,2
2004,S,1,-7.5,-18.5,24,5,9,2
2004,S,1,-9.5,-3.5,24,1,20,2
2004,S,1,-8.5,-1.5,24,3,20,2
2004,S,1,-5.5,4,24,2,20,2
2004,S,1,-9.5,-1.5,24,2,20,2
2004,N,1,28.5,-71.5,24,29,20,2
2004,N,1,31.5,-65.5,24,2,3,2
2004,N,1,41.5,-41.5,24,1,10,2
2004,S,4,-11.5,8.5,24,0,17,2
2004,S,4,-27.5,1.5,24,4,32,2
2004,S,4,-28.5,7.5,24,2,20,2
2004,N,4,13,-25.5,24,1,2,2
2004,S,4,-16.5,5.5,24,1,20,2
2004,S,4,-16.5,8.5,24,0,20,2
2004,S,4,-16.5,9.5,24,0,20,2
2004,N,4,17,-37.5,24,27,18,2
2004,N,4,48.5,-13.5,24,2,20,2
2004,S,4,-9.5,-3.5,24,2,20,2
2004,S,4,-8.5,-0.5,24,2,20,2
2004,N,4,42.5,-48.5,24,0,20,2
2004,N,4,46.5,-32,24,1,20,2
2004,S,1,-6.5,-22.5,24,28,53,2
2004,S,1,-1.5,-3.5,24,12,20,2
2004,S,1,-0.5,-0.5,24,6,11,2
2004,S,1,-4.5,-0.5,24,2,20,2
2004,S,1,-3.5,-2.5,24,6,20,2
2004,S,1,-2.5,-4.5,24,4,20,2
2004,N,1,12.5,-33.5,24,3,20,2
2004,N,1,25.5,-63.5,24,31,20,2
2004,N,1,29.5,-63.5,24,24,20,2
2004,N,1,29.5,-61.5,24,24,20,2
2004,N,1,34.5,-58.5,24,18,20,2
2004,S,1,-18,7.5,24,1,2,2
2004,S,1,-3.5,-2.5,24,4,20,2
2004,S,2,-27.5,2.5,24,34,90,2
2004,S,2,-28.5,12.5,24,4,20,2
2004,N,2,33,-23.5,24,3,26,2
2004,N,2,31.5,-56.5,24,11,20,2
2004,N,2,10.5,-29.5,24,6,20,2
2004,N,2,10.5,-27.5,24,5,20,2
2004,S,3,-19.5,11.5,24,0,20,2
2004,N,3,13.5,-73.5,24,36,21,2
2004,N,3,15.5,-23.5,24,2,20,2
2004,S,3,-8,-27.5,24,13,20,2
2004,N,3,27.5,-27.5,24,64,54,2
2004,N,3,47.5,-12.5,24,3,94,2
2005,N,1,31.5,-57,24,16,20,2
2005,N,1,35.5,-66.5,24,28,20,2
2005,N,1,38.5,-68.5,24,0,20,2
2005,N,1,44.5,-28.5,24,0,5,2
2005,N,4,12.5,-39.5,24,1,10,2
2005,N,4,6.5,-38.5,24,0,1,2
2005,S,4,-15.5,5.5,24,0,20,2
2005,N,4,49.5,-27.5,24,1,17,2
2005,S,4,-9.5,3.5,24,2,20,2
2005,S,4,-8.5,3,24,2,20,2
2005,N,4,31.5,-73.5,24,21,20,2
2005,N,4,46.5,-31.5,24,0,20,2
2005,S,1,-6.5,-23.5,24,13,20,2
2005,N,1,13.5,-33.5,24,4,20,2
2005,N,1,37.5,-69.5,24,4,20,2
2005,N,1,10.5,-33.5,24,1,20,2
2005,N,1,14.5,-32.5,24,5,20,2
2005,N,1,12.5,-42.5,24,8,23,2
2005,N,1,22.5,-33.5,24,0,1,2
2005,N,2,2.5,-1.5,24,16,33,2
2005,N,2,16.5,-32.5,24,11,17,2
2005,N,2,33.5,-13.5,24,0,20,2
2005,N,2,8.5,-38,24,3,4,2
2005,N,2,7.5,-27.5,24,11,53,2
2005,N,2,10.5,-28.5,24,4,20,2
2005,N,2,14.5,-27.5,24,2,20,2
2005,N,2,20.5,-23.5,24,8,20,2
2005,S,3,-42.5,11.5,24,0,5,2
2005,N,3,15.5,-23.5,24,5,20,2
2005,N,3,34.5,-8.5,24,2,3,2
2006,N,1,26.5,-63.5,24,24,20,2
2006,N,4,49.5,-10.5,24,0,15,2
2006,N,4,46.5,-13.5,24,2,20,2
2006,N,4,46.5,-10.5,24,0,20,2
2006,N,4,48.5,-11.5,24,0,20,2
2006,S,4,-12.5,11.5,24,1,51,2
2006,S,4,-11.5,7.5,24,1,13,2
2006,S,4,-4.5,3.5,24,0,20,2
2006,S,4,-14.5,5.5,24,0,20,2
2006,S,4,-11.5,6.5,24,1,20,2
2006,S,4,-6.5,7.5,24,0,20,2
2006,N,1,14.5,-26.5,24,1,5,2
2006,N,1,18.5,-36.5,24,33,37,2
2006,N,1,28.5,-62.5,24,19,20,2
2006,N,1,36.5,-57.5,24,3,2,2
2006,S,1,-4.5,-8.5,24,5,20,2
2006,S,1,-2.5,-8.5,24,4,20,2
2006,S,1,-1.5,-1.5,24,10,20,2
2006,N,1,36,-17.5,24,0,8,2
2006,N,1,35.5,-43.5,24,6,20,2
2006,S,2,-3.5,8.5,24,1,1,2
2006,N,2,38,-12.5,24,2,12,2
2006,N,2,36.5,-41.5,24,2,19,2
2006,N,2,7.5,-32.5,24,5,40,2
2006,S,2,-17.5,6.5,24,2,20,2
2006,S,2,-42.5,12.5,24,0,61,2
2006,N,2,12.5,-32.5,24,16,41,2
2006,S,3,-8,-17.5,24,5,12,2
2006,S,3,-3.5,5.5,24,0,20,2
2006,S,3,-2.5,5.5,24,2,20,2
2006,N,3,19.5,-25.5,24,1,2,2
2006,N,3,16.5,-23.5,24,4,20,2
2006,N,3,16.5,-22.5,24,4,20,2
2006,S,3,-13.5,2.5,24,0,1,2
2006,S,3,-1.5,-22.5,24,22,62,2
2006,N,3,27,-17,24,0,2,2
2006,N,3,49.5,-13.5,24,0,20,2
2006,N,3,48,-6.5,24,0,4,2
2007,N,1,10.5,-34,24,3,20,2
2007,N,1,13.5,-34.5,24,7,20,2
2007,N,1,14.5,-30.5,24,4,20,2
2007,N,1,43,-18.5,24,0,4,2
2007,N,1,42,-58.5,24,1,30,2
2007,S,4,-18.5,9,24,0,20,2
2007,N,4,14,-26.5,24,0,10,2
2007,S,4,-7.5,-7.5,24,10,70,2
2007,N,4,45.5,-25.5,24,0,20,2
2007,N,4,47.5,-32.5,24,0,68,2
2007,S,1,-12,-2.5,24,0,10,2
2007,S,1,-8.5,0.5,24,1,20,2
2007,N,1,14.5,-32.5,24,2,20,2
2007,N,1,41,-61.5,24,0,2,2
2007,S,1,-1.5,-3.5,24,7,20,2
2007,S,1,-3.5,-3.5,24,5,20,2
2007,N,1,38,-37.5,24,0,2,2
2007,S,2,-1.5,6.5,24,4,20,2
2007,N,2,33,-27.5,24,0,4,2
2007,N,2,34.5,-9.5,24,0,20,2
2007,S,2,-7.5,8.5,24,1,20,2
2007,N,2,16.5,-18.5,24,0,17,2
2007,S,3,-10.5,4,24,0,14,2
2007,S,3,-15.5,8.5,24,0,18,2
2007,N,3,17.5,-18.5,24,3,37,2
2007,S,3,-10.5,12.5,24,0,14,2
2007,N,3,12,-81.5,24,25,16,2
2007,N,3,17.5,-22.5,24,4,29,2
2008,S,1,-16.5,5.5,24,0,20,2
2008,S,1,-2.5,-22.5,24,5,11,2
2008,N,1,30.5,-72.5,24,16,20,2
2008,S,4,-6.5,-21.5,24,4,20,2
2008,S,4,-11.5,3.5,24,0,2,2
2008,N,4,17.5,-21.5,24,4,26,2
2008,S,1,-14.5,1.5,24,1,20,2
2008,S,1,-14.5,4,24,0,20,2
2008,S,1,-8.5,-7,24,1,20,2
2008,N,1,13.5,-31.5,24,1,20,2
2008,N,1,25.5,-73.5,24,23,20,2
2008,N,1,25.5,-29.5,24,1,1,2
2008,S,2,-13.5,7.5,24,3,29,2
2008,S,2,-7.5,-11.5,24,6,27,2
2008,S,2,-3.5,0.5,24,4,20,2
2008,N,2,29.5,-14.5,24,2,45,2
2008,N,2,33.5,-14.5,24,0,20,2
2008,N,2,35.5,-7.5,24,0,4,2
2008,N,2,9.5,-22.5,24,3,20,2
2008,N,2,9.5,-30.5,24,5,20,2
2008,N,2,2,-17.5,24,5,22,2
2008,N,2,2,-0.5,24,0,2,2
2008,N,2,21.5,-24.5,24,2,3,2
2008,N,2,35.5,-8.5,24,1,7,2
2008,N,2,0.5,6.5,24,4,20,2
2008,N,3,12.5,-27.5,24,1,33,2
2008,S,3,-19.5,6.5,24,0,20,2
2008,S,3,-15.5,7.5,24,0,20,2
2008,N,3,11.5,-28.5,24,2,20,2
2008,S,3,-17.5,2.5,24,0,20,2
2008,N,3,6.5,-33.5,24,1,2,2
2009,S,1,-6.5,-22,24,5,20,2
2009,N,1,11.5,-49.5,24,0,1,2
2009,N,1,9.5,-22.5,24,3,20,2
2009,S,4,-6.5,-22.5,24,5,20,2
2009,S,4,-0.5,7.5,24,1,10,2
2009,S,4,-15.5,6.5,24,0,20,2
2009,N,4,18.5,-32,24,6,6,2
2009,N,4,16.5,-18.5,24,2,20,2
2009,N,4,17.5,-19.5,24,1,20,2
2009,S,1,-9.5,-11.5,24,6,20,2
2009,S,1,-6.5,-12.5,24,7,20,2
2009,N,1,3.5,-22.5,24,11,34,2
2009,N,1,14.5,-33.5,24,9,20,2
2009,N,1,11.5,-32.5,24,2,20,2
2009,N,1,5.5,-26.5,24,1,20,2
2009,N,1,1.5,-28,24,2,20,2
2009,N,1,10.5,-29.5,24,2,20,2
2009,N,1,13.5,-31.5,24,2,20,2
2009,N,1,14.5,-33.5,24,3,20,2
2009,N,1,8,-27.5,24,2,20,2
2009,N,1,7.5,-37.5,24,7,45,2
2009,N,2,2.5,-27.5,24,12,52,2
2009,S,2,-7.5,-22.5,24,10,20,2
2009,S,2,-9.5,9.5,24,0,20,2
2009,S,2,-2.5,-23.5,24,5,20,2
2009,S,2,-1.5,-22,24,10,20,2
2009,N,2,2,-27.5,24,6,4,2
2009,N,2,17,-29,24,5,8,2
2009,S,3,-12,-17,24,5,6,2
2009,S,3,-43,11.5,24,0,12,2
2009,S,3,-11.5,-13.5,24,1,2,2
2009,N,3,11.5,-36.5,24,2,7,2
2010,S,1,-3.5,1.5,24,1,3,2
2010,N,1,11.5,-77.5,24,90,72,2
2010,N,1,17.5,-18.5,24,0,20,2
2010,S,4,-12.5,10.5,24,2,20,2
2010,S,4,-18,8,24,0,26,2
2010,S,4,-6.5,-26.5,24,0,1,2
2010,N,4,45.5,-31.5,24,0,1,2
2010,S,4,-17.5,5.5,24,0,20,2
2010,S,4,-3.5,-17.5,24,5,20,2
2010,S,1,-2.5,-7.5,24,4,15,2
2010,N,1,6.5,-21.5,24,3,20,2
2010,S,1,-3,-26.5,24,2,12,2
2010,N,2,7.5,-38,24,0,8,2
2010,N,2,2,-16.5,24,1,10,2
2010,S,2,-42.5,2.5,24,0,96,2
2010,S,3,-19.5,10.5,24,0,20,2
2010,N,3,12.5,-22.5,24,5,40,2
2010,S,3,-14.5,7.5,24,0,20,2
2010,N,3,17.5,-18.5,24,3,20,2
2011,S,1,-13.5,1.5,24,0,20,2
2011,S,1,-7.5,-17.5,24,33,88,2
2011,N,1,2.5,-28.5,24,16,42,2
2011,N,1,1.5,-32.5,24,5,22,2
2011,N,1,10.5,-32,24,3,20,2
2011,N,1,11.5,-31.5,24,3,20,2
2011,S,4,-6.5,-22.5,24,7,20,2
2011,S,4,-6.5,11.5,24,0,20,2
2011,N,4,23.5,-32.5,24,2,2,2
2011,S,4,-9.5,-19.5,24,6,20,2
2011,N,4,2.5,2,24,5,20,2
2011,S,4,-0.5,-1.5,24,3,20,2
2011,N,4,28.5,-18.5,24,2,3,2
2011,S,1,-11.5,2.5,24,1,20,2
2011,S,1,-13.5,7.5,24,1,20,2
2011,N,1,32.5,-26,24,0,6,2
2011,S,2,-7.5,-28,24,2,8,2
2011,S,2,-12.5,-12.5,24,15,69,2
2011,S,2,-18.5,3.5,24,0,3,2
2011,S,2,-37.5,-52.5,24,5,97,2
2011,N,2,3.5,-27.5,24,6,13,2
2011,N,2,2.5,2.5,24,5,27,2
2011,S,2,-2.5,6.5,24,4,29,2
2011,S,2,-6.5,-27.5,24,12,11,2
2011,S,3,-17.5,8.5,24,1,90,2
2011,N,3,2.5,-43,24,2,10,2
2011,S,3,-28.5,-7.5,24,0,2,2
2011,N,3,1.5,6.5,24,5,39,2
2011,N,3,13.5,-32.5,24,6,25,2
2011,S,3,-8.5,11.5,24,0,20,2
2011,S,3,-7.5,10.5,24,0,20,2
2012,S,1,-6.5,-17.5,24,4,20,2
2012,S,4,-2,-11.5,24,1,24,2
2012,S,4,-17.5,7.5,24,1,20,2
2012,S,4,-16.5,6.5,24,1,20,2
2012,S,4,-19.5,7.5,24,2,20,2
2012,S,4,-9.5,11.5,24,1,20,2
2012,S,4,-7.5,11.5,24,0,20,2
2012,S,4,-1.5,-8.5,24,4,18,2
2012,S,4,-18.5,7.5,24,0,20,2
2012,S,4,-18.5,9.5,24,2,20,2
2012,S,4,-17.5,6.5,24,1,20,2
2012,S,4,-17.5,6.5,24,1,20,2
2012,N,4,15.5,-17.5,24,2,20,2
2012,N,4,19.5,-17.5,24,0,15,2
2012,N,4,42.5,-51.5,24,1,14,2
2012,N,1,6.5,-21.5,24,7,20,2
2012,N,1,6.5,-20.5,24,2,20,2
2012,N,1,9.5,-25.5,24,2,9,2
2012,N,1,5.5,-25.5,24,6,20,2
2012,N,1,2.5,6.5,24,4,19,2
2012,N,1,7.5,-27.5,24,4,20,2
2012,S,2,-42.5,12.5,24,0,75,2
2012,S,2,-6.5,7.5,24,1,20,2
2012,S,2,-7.5,8.5,24,0,20,2
2012,S,2,-5.5,8.5,24,0,20,2
2012,S,2,-5.5,9.5,24,1,3,2
2012,N,2,0.5,2.5,24,8,36,2
2012,S,2,-4.5,10.5,24,5,58,2
2012,N,2,13,-57.5,24,7,10,2
2012,N,2,2.5,-23.5,24,5,33,2
2012,N,3,13.5,-42,24,7,8,2
2012,S,3,-24.5,0.5,24,2,20,2
2012,N,3,9,-23.5,24,4,10,2
2013,S,1,-12.5,-1.5,24,1,20,2
2013,N,1,13.5,-28.5,24,2,20,2
2013,N,1,9.5,-77.5,24,5,7,2
2013,N,4,24.5,-22.5,24,0,1,2
2013,S,4,-18.5,10.5,24,0,4,2
2013,S,4,-18.5,7.5,24,1,20,2
2013,S,4,-7.5,2,24,2,20,2
2013,S,1,-13.5,-2.5,24,0,20,2
2013,S,1,-6.5,-24.5,24,0,1,2
2013,N,1,7.5,-16.5,24,2,20,2
2013,N,2,11.5,-43.5,24,8,20,2
2013,S,2,-32.5,7,24,0,4,2
2013,S,3,-24.5,7.5,24,0,20,2
2013,S,3,-42.5,2.5,24,1,17,2
2013,N,3,12,-45.5,24,2,2,2
2013,S,3,-24.5,0.5,24,3,20,2
2013,S,3,-20.5,3.5,24,0,20,2
2014,S,4,-18,7.5,24,0,20,2
2014,S,4,-15.5,5.5,24,0,20,2
2014,S,1,-14.5,1.5,24,1,20,2
2014,N,1,5.5,-18.5,24,2,20,2
2014,N,1,5.5,-28.5,24,3,20,2
2014,S,2,-7.5,1.5,24,0,5,2
2014,S,2,-5.5,6.5,24,1,20,2
2014,S,2,-15.5,9.5,24,0,7,2
2014,S,2,-2.5,-6.5,24,0,11,2
2014,N,2,12.5,-33.5,24,2,12,2
2014,S,3,-16.5,8.5,24,0,20,2
2014,S,3,-18.5,8.5,24,0,20,2
2014,S,3,-28.5,2.5,24,0,5,2
2014,N,3,13.5,-27.5,24,7,75,2
2014,N,3,19.5,-27.5,24,10,20,2
2014,S,3,-11.5,-3.5,24,0,3,2
2014,S,3,-15.5,4.5,24,0,2,2
2014,S,3,-26.5,8,24,0,2,2
2014,S,3,-15.5,8.5,24,0,10,2
2015,S,1,-6.5,4,24,2,20,2
2015,N,1,12.5,-28,24,0,20,2
2015,N,1,10.5,-34.5,24,1,20,2
2015,S,4,-8.5,10.5,24,0,20,2
2015,S,4,-5.5,10.5,24,0,4,2
2015,S,4,-15.5,3,24,2,14,2
2015,S,4,-17.5,10.5,24,0,46,2
2015,S,1,-12.5,2.5,24,3,20,2
2015,S,1,-11.5,1,24,1,20,2
2015,S,1,-14.5,2.5,24,0,20,2
2015,N,1,13.5,-31.5,24,2,20,2
2015,N,1,6.5,-17,24,3,20,2
2015,N,1,7.5,-27.5,24,10,56,2
2015,N,1,9.5,-27.5,24,0,20,2
2015,S,2,-42.5,-17,24,0,2,2
2015,S,2,-43.5,-8.5,24,0,20,2
2015,S,3,-12.5,11.5,24,0,4,2
2015,S,3,-31.5,6.5,24,0,21,2
2015,S,3,-8.5,10.5,24,0,5,2
2015,N,3,18.5,-28,24,5,20,2
2015,N,3,12.5,-27.5,24,1,20,2
2015,N,3,2.5,-13.5,24,0,6,2
2016,S,4,-8.5,-11.5,24,0,1,2
2016,N,4,12.5,-28.5,24,0,5,2
2016,S,4,-18.5,7.5,24,1,20,2
2016,S,4,-13.5,3,24,0,42,2
2016,S,4,-6.5,2,24,1,20,2
2016,S,4,-5.5,1.5,24,1,20,2
2016,N,4,10.5,-31.5,24,3,20,2
2016,N,1,2.5,-23.5,24,6,33,2
2016,N,1,5.5,-26.5,24,2,20,2
2016,N,1,7.5,-27.5,24,2,20,2
2016,N,1,7.5,-26.5,24,3,20,2
2016,S,1,-11.5,8,24,0,20,2
2016,N,1,11.5,-26,24,1,20,2
2016,N,1,12.5,-26.5,24,3,20,2
2016,N,1,12.5,-25.5,24,2,20,2
2016,S,3,-21.5,6.5,24,2,20,2
2016,S,3,-42.5,5.5,24,0,20,2
2016,N,3,10.5,-29,24,1,20,2
2016,N,3,12.5,-26.5,24,1,20,2
2016,N,3,14.5,-29.5,24,2,20,2
2016,S,3,-18.5,2.5,24,0,17,2
2016,S,3,-32.5,-7,24,0,6,2
2016,S,3,-32.5,-3,24,0,20,2
2016,N,3,12.5,-77,24,16,28,2
2016,S,3,-23.5,1.5,24,1,20,2
2017,N,1,9.5,-24.5,24,3,20,2
2017,N,1,7.5,-21.5,24,2,20,2
2017,S,4,-18.5,2,24,0,20,2
2017,S,4,-15.5,4.5,24,0,17,2
2017,S,4,-12.5,3.5,24,0,13,2
2017,S,4,-7.5,-6.5,24,2,17,2
2017,S,4,-3.5,-11.5,24,0,11,2
2017,N,4,12.5,-77.5,24,0,3,2
2017,N,1,10.5,-26.5,24,1,20,2
2017,N,1,11.5,-27.5,24,0,20,2
2017,N,1,11.5,-33.5,24,3,20,2
2017,N,1,11.5,-29.5,24,1,20,2
2017,N,1,11.5,-28,24,4,20,2
2017,S,2,-41.5,-7.5,24,0,20,2
2017,S,2,-41.5,2.5,24,0,20,2
2017,S,2,-1.5,-8.5,24,0,3,2
2017,N,2,7.5,-20.5,24,2,20,2
2017,S,2,-43.5,-0.5,24,0,20,2
2017,S,2,-20.5,7.5,24,1,20,2
2017,S,2,-20.5,9.5,24,0,15,2
2017,S,2,-33.5,1.5,24,0,29,2
2017,S,3,-15.5,4.5,24,0,2,2
2017,N,3,14.5,-73.5,24,0,1,2
2018,N,4,15.5,-19.5,24,3,20,2
2018,N,4,17.5,-32.5,24,13,55,2
2018,N,4,18.5,-19.5,24,0,20,2
2018,N,4,8.5,-33,24,2,12,2
2018,N,1,5.5,-28.5,24,4,20,2
2018,N,1,8,-27.5,24,1,20,2
2018,S,2,-40.5,-0.5,24,0,4,2
2018,S,2,-43.5,-3.5,24,0,20,2
2018,S,2,-5.5,3.5,24,0,1,2
2018,N,2,6.5,-23.5,24,1,20,2
2018,S,2,-44.5,2.5,24,0,20,2
2018,S,3,-23.5,3.5,24,1,20,2
2018,S,3,-21.5,9,24,0,20,2
2018,N,3,14.5,-27.5,24,2,20,2
2018,S,3,-10.5,3.5,24,0,9,2
2018,S,3,-20.5,4.5,24,1,12,2
